year,team_name,fg_pg,ft_pg,three_pt_pg,orb_pg,drb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,pt_pg,opnt_pt_pg,fg_pct,three_p_pct,ft_pct,wl_pct,conf_wl_pct,srs,sos
2022.0,Baylor,28.294117647058822,12.382352941176471,8.058823529411764,12.852941176470589,36.798442906574394,15.941176470588236,8.764705882352942,3.4411764705882355,12.382352941176471,16.11764705882353,77.02941176470588,64.05882352941177,0.462,0.343,0.697,0.794,0.7777777777777778,21.73,8.76
2022.0,Bellarmine,26.606060606060606,9.121212121212121,7.787878787878788,7.2727272727272725,30.112947658402206,14.484848484848484,5.606060606060606,1.6666666666666667,9.454545454545455,14.333333333333334,70.12121212121212,67.18181818181819,0.475,0.34,0.753,0.606,0.6875,-3.77,-1.28
2022.0,Belmont,29.0,11.727272727272727,8.545454545454545,7.757575757575758,33.219467401285584,18.03030303030303,9.06060606060606,3.909090909090909,11.818181818181818,13.696969696969697,78.27272727272727,68.60606060606061,0.488,0.332,0.743,0.758,0.8333333333333334,6.49,-2.57
2022.0,Bethune-Cookman,23.666666666666668,11.233333333333333,4.8,10.0,32.233333333333334,10.733333333333333,7.933333333333334,2.433333333333333,13.366666666666667,17.133333333333333,63.36666666666667,69.53333333333333,0.416,0.336,0.689,0.3,0.3888888888888889,-14.7,-6.7
2022.0,Binghamton,25.724137931034484,8.862068965517242,7.344827586206897,9.517241379310345,35.7063020214031,11.517241379310345,5.655172413793103,3.6551724137931036,12.620689655172415,16.689655172413794,67.65517241379311,68.37931034482759,0.441,0.354,0.661,0.414,0.4444444444444444,-10.41,-6.18
2022.0,Boise State,24.257142857142856,12.4,7.3428571428571425,10.228571428571428,34.53632653061224,11.4,6.0,3.4285714285714284,12.057142857142857,15.028571428571428,68.25714285714285,60.857142857142854,0.445,0.346,0.65,0.771,0.8333333333333334,11.93,5.22
2022.0,Boston College,24.606060606060606,11.969696969696969,5.757575757575758,10.666666666666666,33.91919191919192,12.363636363636363,7.181818181818182,2.9393939393939394,11.909090909090908,15.575757575757576,66.93939393939394,68.12121212121212,0.428,0.309,0.704,0.394,0.3,4.03,5.22
2022.0,Boston University,25.514285714285716,12.028571428571428,7.514285714285714,10.17142857142857,34.50938775510204,10.971428571428572,5.628571428571429,2.4285714285714284,12.114285714285714,15.571428571428571,70.57142857142857,67.68571428571428,0.454,0.354,0.739,0.629,0.6111111111111112,-5.07,-7.34
2022.0,Bowling Green State,28.419354838709676,15.193548387096774,8.225806451612904,12.129032258064516,38.382934443288235,12.580645161290322,7.32258064516129,3.4193548387096775,12.290322580645162,17.741935483870968,80.25806451612904,80.48387096774194,0.435,0.34,0.739,0.419,0.3,-8.82,-4.44
2022.0,Bradley,25.774193548387096,11.161290322580646,7.774193548387097,11.161290322580646,38.41415192507804,13.516129032258064,6.354838709677419,4.580645161290323,13.548387096774194,17.0,70.48387096774194,65.19354838709677,0.444,0.338,0.689,0.548,0.6111111111111112,5.79,1.19
2022.0,Brigham Young,27.428571428571427,11.4,8.0,10.685714285714285,39.008979591836734,14.657142857142857,4.8,3.1714285714285713,12.6,17.685714285714287,74.25714285714285,68.34285714285714,0.457,0.353,0.718,0.686,0.6,10.05,5.23
2022.0,Brown,25.482758620689655,12.793103448275861,7.206896551724138,10.482758620689655,35.12128418549346,12.206896551724139,6.689655172413793,3.8620689655172415,13.137931034482758,17.93103448275862,70.96551724137932,69.48275862068965,0.435,0.313,0.709,0.448,0.35714285714285715,-3.32,-1.91
2022.0,Bryant,27.46875,14.84375,8.25,12.625,40.91796875,13.875,6.46875,4.46875,13.875,17.0,78.03125,73.375,0.437,0.304,0.732,0.688,0.8823529411764706,-4.8,-7.41
2022.0,Bucknell,25.5625,12.125,7.90625,6.8125,31.474609375,14.71875,4.625,3.125,13.46875,15.3125,71.15625,79.40625,0.457,0.376,0.765,0.281,0.2777777777777778,-14.62,-6.37
