year,team_1_name,team_1_score,team_2_name,team_2_score,date_string
2022,Army,71.0,Lehigh,84.0,Jan26
2022,Army,60.0,Lafayette,56.0,Jan29
2022,Army,57.0,Loyola (MD),61.0,Feb2
2022,Army,65.0,Holy Cross,69.0,Feb5
2022,Army,74.0,Boston University,75.0,Feb9
2022,Army,49.0,Navy,52.0,Feb12
2022,Army,90.0,Colgate,100.0,Feb16
2022,Army,73.0,Bucknell,60.0,Feb23
2022,Army,66.0,Holy Cross,58.0,Feb26
2022,Army,77.0,Lehigh,91.0,Mar3
2022,Auburn,77.0,Morehead State,54.0,Nov9
2022,Auburn,93.0,Louisiana-Monroe,65.0,Nov12
2022,Auburn,58.0,South Florida,52.0,Nov19
2022,Auburn,109.0,Connecticut,115.0,Nov24
2022,Auburn,62.0,Loyola (IL),53.0,Nov25
2022,Auburn,89.0,Syracuse,68.0,Nov26
2022,Auburn,85.0,Central Florida,68.0,Dec1
2022,Auburn,86.0,Yale,64.0,Dec4
2022,Auburn,99.0,Nebraska,68.0,Dec11
2022,Auburn,70.0,North Alabama,44.0,Dec14
2022,Auburn,74.0,Saint Louis,70.0,Dec18
2022,Auburn,71.0,Murray State,58.0,Dec22
2022,Auburn,70.0,Louisiana State,55.0,Dec29
2022,Auburn,81.0,South Carolina,66.0,Jan4
2022,Auburn,85.0,Florida,73.0,Jan8
2022,Auburn,80.0,Mississippi,71.0,Jan15
2022,Auburn,83.0,Georgia,60.0,Jan19
2022,Auburn,80.0,Kentucky,71.0,Jan22
2022,Auburn,55.0,Missouri,54.0,Jan25
2022,Auburn,86.0,Oklahoma,68.0,Jan29
2022,Auburn,74.0,Georgia,72.0,Feb5
2022,Auburn,75.0,Texas A&M,58.0,Feb12
2022,Auburn,94.0,Vanderbilt,80.0,Feb16
2022,Auburn,62.0,Florida,63.0,Feb19
2022,Auburn,77.0,Mississippi,64.0,Feb23
2022,Auburn,62.0,Tennessee,67.0,Feb26
2022,Auburn,81.0,Mississippi State,68.0,Mar2
2022,Auburn,82.0,South Carolina,71.0,Mar5
2022,Auburn,62.0,Texas A&M,67.0,Mar11
2022,Auburn,80.0,Jacksonville State,61.0,Mar18
2022,Auburn,61.0,Miami (FL),79.0,Mar20
2022,Austin Peay,86.0,Tennessee-Southern,79.0,Nov9
2022,Austin Peay,55.0,Southern Illinois,73.0,Nov12
2022,Austin Peay,60.0,Purdue-Fort Wayne,65.0,Nov16
2022,Austin Peay,87.0,Dayton,81.0,Nov20
2022,Austin Peay,69.0,Howard,67.0,Nov26
2022,Austin Peay,51.0,TCU,68.0,Nov29
2022,Austin Peay,98.0,Milligan,55.0,Dec5
2022,Austin Peay,84.0,North Florida,91.0,Dec11
2022,Austin Peay,51.0,South Florida,60.0,Dec14
2022,Austin Peay,51.0,Vanderbilt,77.0,Dec18
2022,Austin Peay,62.0,Tennessee-Martin,65.0,Dec30
2022,Austin Peay,79.0,Southeast Missouri State,98.0,Jan1
2022,Austin Peay,55.0,Morehead State,66.0,Jan8
2022,Austin Peay,72.0,Tennessee-Martin,57.0,Jan20
2022,Austin Peay,61.0,Tennessee State,65.0,Jan22
2022,Austin Peay,67.0,Belmont,75.0,Jan27
2022,Austin Peay,58.0,Tennessee Tech,55.0,Jan29
2022,Austin Peay,68.0,Southern Illinois-Edwardsville,63.0,Jan31
2022,Austin Peay,53.0,Murray State,65.0,Feb3
2022,Austin Peay,52.0,Morehead State,77.0,Feb5
2022,Austin Peay,58.0,Belmont,72.0,Feb7
2022,Austin Peay,74.0,Southeast Missouri State,66.0,Feb10
2022,Austin Peay,54.0,Tennessee State,52.0,Feb12
2022,Austin Peay,62.0,Eastern Illinois,54.0,Feb14
2022,Austin Peay,56.0,Murray State,91.0,Feb17
2022,Austin Peay,69.0,Tennessee Tech,73.0,Feb19
2022,Austin Peay,68.0,Southern Illinois-Edwardsville,64.0,Feb24
2022,Austin Peay,64.0,Eastern Illinois,52.0,Feb26
2022,Austin Peay,51.0,Tennessee Tech,78.0,Mar2
2022,Ball State,71.0,Georgia Southern,82.0,Nov9
2022,Ball State,73.0,Omaha,69.0,Nov13
2022,Ball State,60.0,Florida International,73.0,Nov18
2022,Ball State,74.0,Weber State,85.0,Nov19
2022,Ball State,89.0,Massachusetts,86.0,Nov21
2022,Ball State,97.0,Indiana State,75.0,Nov27
2022,Ball State,80.0,Western Illinois,93.0,Dec1
2022,Ball State,50.0,Xavier,96.0,Dec8
2022,Ball State,85.0,Indiana-Kokomo,58.0,Dec12
2022,Ball State,64.0,Illinois State,85.0,Dec18
2022,Ball State,75.0,Eastern Illinois,55.0,Dec21
2022,Ball State,81.0,Bowling Green State,80.0,Jan1
2022,Ball State,65.0,Kent State,66.0,Jan4
2022,Ball State,78.0,Eastern Michigan,72.0,Jan8
2022,Ball State,68.0,Buffalo,74.0,Jan14
2022,Ball State,70.0,Toledo,83.0,Jan18
2022,Ball State,81.0,Miami (OH),64.0,Jan25
2022,Ball State,74.0,Northern Illinois,67.0,Jan27
2022,Ball State,83.0,Western Michigan,72.0,Jan29
2022,Ball State,63.0,Ohio,87.0,Feb1
2022,Ball State,93.0,Toledo,83.0,Feb4
2022,Ball State,85.0,Central Michigan,89.0,Feb8
2022,Ball State,74.0,Buffalo,80.0,Feb12
2022,Ball State,58.0,Northern Illinois,64.0,Feb15
2022,Ball State,91.0,Bowling Green State,82.0,Feb19
2022,Ball State,82.0,Kent State,93.0,Feb22
2022,Ball State,75.0,Eastern Michigan,64.0,Feb26
2022,Ball State,64.0,Western Michigan,63.0,Mar4
2022,Ball State,67.0,Ohio,77.0,Mar10
2022,Baylor,87.0,Incarnate Word,60.0,Nov12
2022,Baylor,89.0,Nicholls State,60.0,Nov15
2022,Baylor,92.0,Central Arkansas,47.0,Nov17
2022,Baylor,86.0,Stanford,48.0,Nov20
2022,Baylor,69.0,Virginia Commonwealth,61.0,Nov25
2022,Baylor,75.0,Michigan State,58.0,Nov26
2022,Baylor,57.0,Villanova,36.0,Dec12
2022,Baylor,78.0,Oregon,70.0,Dec18
2022,Baylor,104.0,Northwestern State,68.0,Dec28
2022,Baylor,77.0,Iowa State,72.0,Jan1
2022,Baylor,84.0,Oklahoma,74.0,Jan4
2022,Baylor,76.0,TCU,64.0,Jan8
2022,Baylor,62.0,Texas Tech,65.0,Jan11
2022,Baylor,54.0,Oklahoma State,61.0,Jan15
2022,Baylor,77.0,West Virginia,68.0,Jan18
2022,Baylor,65.0,Oklahoma,51.0,Jan22
2022,Baylor,74.0,Kansas State,49.0,Jan25
2022,Baylor,81.0,West Virginia,77.0,Jan31
2022,Baylor,59.0,Kansas,83.0,Feb5
2022,Baylor,75.0,Kansas State,60.0,Feb9
2022,Baylor,80.0,Texas,63.0,Feb12
2022,Baylor,73.0,Texas Tech,83.0,Feb16
2022,Baylor,72.0,TCU,62.0,Feb19
2022,Baylor,66.0,Oklahoma State,64.0,Feb21
2022,Baylor,80.0,Kansas,70.0,Feb26
2022,Baylor,68.0,Texas,61.0,Feb28
2022,Baylor,75.0,Iowa State,68.0,Mar5
2022,Baylor,67.0,Oklahoma,72.0,Mar10
2022,Baylor,85.0,Norfolk State,49.0,Mar17
2022,Baylor,86.0,North Carolina,93.0,Mar19
2022,Bellarmine,67.0,Purdue,96.0,Nov9
2022,Bellarmine,59.0,Murray State,78.0,Nov13
2022,Bellarmine,64.0,Saint Mary's (CA),73.0,Nov17
2022,Bellarmine,50.0,Gonzaga,92.0,Nov19
2022,Bellarmine,62.0,UCLA,75.0,Nov22
2022,Bellarmine,76.0,Central Michigan,69.0,Nov23
2022,Bellarmine,75.0,Franklin,37.0,Nov28
2022,Bellarmine,55.0,West Virginia,74.0,Nov30
2022,Bellarmine,92.0,Defiance,43.0,Dec5
2022,Bellarmine,87.0,Asbury,55.0,Dec9
2022,Bellarmine,89.0,Midway,39.0,Dec10
2022,Bellarmine,64.0,South Dakota,78.0,Dec15
2022,Bellarmine,77.0,Miami (OH),68.0,Dec18
2022,Bellarmine,57.0,Loyola Marymount,71.0,Dec21
2022,Bellarmine,66.0,Eastern Kentucky,61.0,Jan8
2022,Bellarmine,85.0,Central Arkansas,63.0,Jan11
2022,Bellarmine,77.0,Lipscomb,71.0,Jan15
2022,Bellarmine,68.0,North Alabama,60.0,Jan18
2022,Bellarmine,76.0,Jacksonville,73.0,Jan22
2022,Bellarmine,60.0,Jacksonville State,65.0,Jan24
2022,Bellarmine,72.0,Stetson,47.0,Jan27
2022,Bellarmine,74.0,Florida Gulf Coast,63.0,Jan29
2022,Bellarmine,53.0,Liberty,66.0,Feb3
2022,Bellarmine,70.0,Kennesaw State,75.0,Feb5
2022,Bellarmine,73.0,North Florida,70.0,Feb9
2022,Bellarmine,75.0,North Alabama,69.0,Feb12
2022,Bellarmine,79.0,Central Arkansas,69.0,Feb16
2022,Bellarmine,67.0,Jacksonville State,82.0,Feb20
2022,Bellarmine,76.0,Lipscomb,73.0,Feb23
2022,Bellarmine,58.0,Eastern Kentucky,72.0,Feb26
2022,Bellarmine,81.0,Florida Gulf Coast,68.0,Mar3
2022,Bellarmine,53.0,Liberty,50.0,Mar5
2022,Bellarmine,77.0,Jacksonville,72.0,Mar8
2022,Belmont,80.0,Ohio,92.0,Nov9
2022,Belmont,81.0,Evansville,43.0,Nov13
2022,Belmont,95.0,Furman,89.0,Nov15
2022,Belmont,97.0,Kennesaw State,78.0,Nov19
2022,Belmont,53.0,Louisiana State,83.0,Nov22
2022,Belmont,74.0,Drake,69.0,Nov25
2022,Belmont,72.0,Iona,65.0,Nov26
2022,Belmont,61.0,Dayton,63.0,Nov28
2022,Belmont,94.0,Lipscomb,65.0,Dec2
2022,Belmont,85.0,Samford,73.0,Dec5
2022,Belmont,64.0,Saint Louis,59.0,Dec7
2022,Belmont,76.0,Chattanooga,68.0,Dec15
2022,Belmont,115.0,Bethel (IN),86.0,Dec18
2022,Belmont,102.0,Southeast Missouri State,62.0,Jan6
2022,Belmont,81.0,Tennessee-Martin,55.0,Jan8
2022,Belmont,92.0,Tennessee Tech,77.0,Jan13
2022,Belmont,60.0,Murray State,82.0,Jan15
2022,Belmont,80.0,Southern Illinois-Edwardsville,64.0,Jan17
2022,Belmont,74.0,Morehead State,83.0,Jan20
2022,Belmont,90.0,Eastern Illinois,56.0,Jan24
2022,Belmont,87.0,Tennessee-Martin,58.0,Jan29
2022,Belmont,88.0,Tennessee State,61.0,Feb3
2022,Belmont,100.0,Tennessee Tech,92.0,Feb5
2022,Belmont,48.0,Morehead State,47.0,Feb10
2022,Belmont,81.0,Southeast Missouri State,72.0,Feb12
2022,Belmont,81.0,Eastern Illinois,57.0,Feb17
2022,Belmont,73.0,Southern Illinois-Edwardsville,62.0,Feb19
2022,Belmont,43.0,Murray State,76.0,Feb24
2022,Belmont,87.0,Tennessee State,67.0,Feb26
2022,Belmont,51.0,Morehead State,53.0,Mar4
2022,Belmont,71.0,Vanderbilt,82.0,Mar15
2022,Bethune-Cookman,54.0,South Florida,75.0,Nov9
2022,Bethune-Cookman,51.0,Middle Tennessee,71.0,Nov12
2022,Bethune-Cookman,55.0,Utah,86.0,Nov15
2022,Bethune-Cookman,81.0,Bryant,75.0,Nov20
2022,Bethune-Cookman,51.0,Liberty,59.0,Nov23
2022,Bethune-Cookman,70.0,Seton Hall,84.0,Nov28
2022,Bethune-Cookman,45.0,Central Florida,81.0,Dec5
2022,Bethune-Cookman,48.0,NC State,65.0,Dec9
2022,Bethune-Cookman,88.0,Johnson (Fl),41.0,Dec15
2022,Bethune-Cookman,45.0,Marist,68.0,Dec22
2022,Bethune-Cookman,66.0,Florida A&M,59.0,Jan3
2022,Bethune-Cookman,65.0,Florida International,68.0,Jan5
2022,Bethune-Cookman,66.0,Grambling,68.0,Jan8
2022,Bethune-Cookman,59.0,Southern,69.0,Jan10
2022,Bethune-Cookman,62.0,Mississippi Valley State,60.0,Jan15
2022,Bethune-Cookman,55.0,Jackson State,50.0,Jan22
2022,Bethune-Cookman,68.0,Prairie View,67.0,Feb5
2022,Bethune-Cookman,63.0,Texas Southern,66.0,Feb7
2022,Bethune-Cookman,51.0,Jackson State,71.0,Feb14
2022,Bethune-Cookman,87.0,Southern,84.0,Feb26
2022,Bethune-Cookman,69.0,Grambling,63.0,Feb28
2022,Bethune-Cookman,73.0,Florida A&M,84.0,Mar5
2022,Binghamton,69.0,Cornell,76.0,Nov9
2022,Binghamton,72.0,Sacred Heart,60.0,Nov14
2022,Binghamton,77.0,Columbia,85.0,Nov17
2022,Binghamton,63.0,Connecticut,87.0,Nov20
2022,Binghamton,110.0,Hartwick,41.0,Nov28
2022,Binghamton,57.0,Saint Joseph's,79.0,Dec1
2022,Binghamton,63.0,Boston University,68.0,Dec4
2022,Binghamton,51.0,Marist,64.0,Dec8
2022,Binghamton,79.0,SUNY-Oneonta,55.0,Dec11
2022,Binghamton,68.0,Massachusetts-Lowell,63.0,Jan2
2022,Binghamton,56.0,NJIT,67.0,Jan8
2022,Binghamton,73.0,Maine,65.0,Jan16
2022,Binghamton,71.0,Stony Brook,74.0,Jan19
2022,Binghamton,68.0,NJIT,57.0,Jan22
2022,Binghamton,74.0,Hartford,64.0,Jan24
2022,Binghamton,60.0,Hartford,72.0,Jan26
2022,Binghamton,68.0,Maryland-Baltimore County,70.0,Jan29
2022,Binghamton,77.0,Stony Brook,61.0,Feb2
2022,Binghamton,69.0,Maine,60.0,Feb5
2022,Binghamton,51.0,Vermont,82.0,Feb9
2022,Binghamton,60.0,New Hampshire,69.0,Feb12
2022,Binghamton,78.0,Massachusetts-Lowell,64.0,Feb19
2022,Binghamton,49.0,Vermont,66.0,Feb23
2022,Binghamton,62.0,New Hampshire,66.0,Feb26
2022,Binghamton,68.0,Maryland-Baltimore County,78.0,Mar1
2022,Binghamton,72.0,New Hampshire,69.0,Mar6
2022,Binghamton,42.0,Vermont,74.0,Mar9
2022,Boise State,76.0,Utah Valley,56.0,Nov9
2022,Boise State,50.0,UC Irvine,58.0,Nov13
2022,Boise State,61.0,St. Bonaventure,67.0,Nov18
2022,Boise State,82.0,Temple,62.0,Nov19
2022,Boise State,60.0,Mississippi,50.0,Nov21
2022,Boise State,39.0,Cal State Bakersfield,46.0,Nov26
2022,Boise State,82.0,Saint Louis,86.0,Nov30
2022,Boise State,63.0,Tulsa,58.0,Dec3
2022,Boise State,74.0,Cal State Northridge,48.0,Dec7
2022,Boise State,97.0,Prairie View,60.0,Dec10
2022,Boise State,72.0,Santa Clara,60.0,Dec14
2022,Boise State,88.0,Montana Tech,57.0,Dec19
2022,Boise State,58.0,Washington State,52.0,Dec22
2022,Boise State,65.0,Fresno State,55.0,Dec28
2022,Boise State,85.0,Nevada,70.0,Jan12
2022,Boise State,71.0,New Mexico,63.0,Jan15
2022,Boise State,62.0,Utah State,59.0,Jan20
2022,Boise State,42.0,San Diego State,37.0,Jan22
2022,Boise State,65.0,Wyoming,62.0,Jan25
2022,Boise State,68.0,Fresno State,63.0,Jan28
2022,Boise State,65.0,Wyoming,72.0,Feb3
2022,Boise State,76.0,San Jose State,60.0,Feb5
2022,Boise State,69.0,Nevada-Las Vegas,63.0,Feb11
2022,Boise State,74.0,Colorado State,77.0,Feb13
2022,Boise State,68.0,Utah State,57.0,Feb19
2022,Boise State,58.0,San Diego State,57.0,Feb22
2022,Boise State,86.0,Nevada-Las Vegas,76.0,Feb26
2022,Boise State,73.0,Nevada,67.0,Mar1
2022,Boise State,68.0,Colorado State,71.0,Mar5
2022,Boise State,71.0,Nevada,69.0,Mar10
2022,Boise State,68.0,Wyoming,61.0,Mar11
2022,Boise State,53.0,San Diego State,52.0,Mar12
2022,Boise State,53.0,Memphis,64.0,Mar17
2022,Boston College,73.0,Dartmouth,57.0,Nov9
2022,Boston College,85.0,Holy Cross,55.0,Nov12
2022,Boston College,72.0,Fairfield,64.0,Nov14
2022,Boston College,49.0,Rhode Island,57.0,Nov17
2022,Boston College,61.0,Utah,68.0,Nov20
2022,Boston College,65.0,Rhode Island,71.0,Nov21
2022,Boston College,73.0,Columbia,60.0,Nov26
2022,Boston College,64.0,South Florida,49.0,Nov29
2022,Boston College,73.0,Notre Dame,57.0,Dec3
2022,Boston College,68.0,Saint Louis,79.0,Dec11
2022,Boston College,65.0,North Carolina,91.0,Jan2
2022,Boston College,67.0,Pittsburgh,69.0,Jan8
2022,Boston College,76.0,Georgia Tech,81.0,Jan12
2022,Boston College,70.0,Clemson,68.0,Jan15
2022,Boston College,54.0,Louisville,67.0,Jan19
2022,Boston College,68.0,Virginia Tech,63.0,Jan22
2022,Boston College,57.0,Wake Forest,87.0,Jan24
2022,Boston College,47.0,North Carolina,58.0,Jan26
2022,Boston College,69.0,Pittsburgh,56.0,Jan30
2022,Boston College,55.0,Virginia,67.0,Feb1
2022,Boston College,64.0,Syracuse,73.0,Feb8
2022,Boston College,61.0,Duke,72.0,Feb12
2022,Boston College,95.0,Notre Dame,99.0,Feb16
2022,Boston College,56.0,Syracuse,76.0,Feb19
2022,Boston College,71.0,Florida State,55.0,Feb21
2022,Boston College,69.0,NC State,61.0,Feb23
2022,Boston College,60.0,Clemson,70.0,Feb26
2022,Boston College,70.0,Miami (FL),81.0,Mar2
2022,Boston College,78.0,Georgia Tech,82.0,Mar5
2022,Boston College,66.0,Pittsburgh,46.0,Mar8
2022,Boston College,82.0,Wake Forest,77.0,Mar9
2022,Boston College,69.0,Miami (FL),71.0,Mar10
2022,Boston University,62.0,Rhode Island,71.0,Nov9
2022,Boston University,85.0,Gordon,61.0,Nov12
2022,Boston University,48.0,Northeastern,49.0,Nov16
2022,Boston University,75.0,Hartford,70.0,Nov18
2022,Boston University,76.0,Northern Illinois,58.0,Nov21
2022,Boston University,72.0,Sam Houston State,59.0,Nov22
2022,Boston University,80.0,Florida State,81.0,Nov24
2022,Boston University,61.0,Merrimack,60.0,Nov28
2022,Boston University,56.0,George Washington,54.0,Dec1
2022,Boston University,72.0,Massachusetts-Lowell,62.0,Dec8
2022,Boston University,65.0,Dartmouth,62.0,Dec11
2022,Boston University,79.0,Marist,84.0,Dec18
2022,Boston University,63.0,Bucknell,61.0,Jan1
2022,Boston University,71.0,Navy,83.0,Jan4
2022,Boston University,58.0,Loyola (MD),66.0,Jan7
2022,Boston University,65.0,Navy,72.0,Jan16
2022,Boston University,67.0,Loyola (MD),50.0,Jan19
2022,Boston University,80.0,Lehigh,74.0,Jan22
2022,Boston University,81.0,Lafayette,62.0,Jan26
2022,Boston University,76.0,Colgate,72.0,Jan28
2022,Boston University,70.0,Holy Cross,75.0,Jan31
2022,Boston University,80.0,Lehigh,74.0,Feb5
2022,Boston University,78.0,Holy Cross,65.0,Feb16
2022,Boston University,53.0,Colgate,72.0,Feb19
2022,Boston University,76.0,Lafayette,60.0,Feb23
2022,Boston University,78.0,Bucknell,89.0,Feb26
2022,Boston University,76.0,Loyola (MD),64.0,Mar3
2022,Boston University,80.0,Navy,85.0,Mar6
2022,Boston University,71.0,UNC Greensboro,68.0,Mar20
2022,Boston University,46.0,Middle Tennessee,76.0,Mar21
2022,Bowling Green State,71.0,Western Carolina,79.0,Nov9
2022,Bowling Green State,101.0,Ohio Wesleyan,60.0,Nov12
2022,Bowling Green State,58.0,Ohio State,89.0,Nov15
2022,Bowling Green State,84.0,Norfolk State,90.0,Nov19
2022,Bowling Green State,82.0,Milwaukee,68.0,Nov23
2022,Bowling Green State,73.0,Southern Utah,87.0,Nov24
2022,Bowling Green State,75.0,Chicago State,57.0,Nov28
2022,Bowling Green State,78.0,Duquesne,70.0,Dec1
2022,Bowling Green State,73.0,Oakland,72.0,Dec7
2022,Bowling Green State,100.0,Robert Morris,74.0,Dec19
2022,Bowling Green State,129.0,Carlow,50.0,Dec21
2022,Bowling Green State,88.0,Buffalo,99.0,Jan5
2022,Bowling Green State,87.0,Miami (OH),83.0,Jan8
2022,Bowling Green State,78.0,Ohio,85.0,Jan11
2022,Bowling Green State,78.0,Toledo,91.0,Jan15
2022,Bowling Green State,92.0,Northern Illinois,83.0,Jan18
2022,Bowling Green State,82.0,Western Michigan,75.0,Jan22
2022,Bowling Green State,85.0,Eastern Michigan,71.0,Jan25
2022,Bowling Green State,83.0,Kent State,91.0,Jan29
2022,Bowling Green State,74.0,Central Michigan,78.0,Feb1
2022,Bowling Green State,87.0,Northern Illinois,65.0,Feb5
2022,Bowling Green State,68.0,Kent State,76.0,Feb8
2022,Bowling Green State,78.0,Miami (OH),94.0,Feb12
2022,Bowling Green State,85.0,Buffalo,112.0,Feb15
2022,Bowling Green State,67.0,Western Michigan,78.0,Feb26
2022,Bowling Green State,80.0,Ohio,77.0,Mar1
2022,Bowling Green State,56.0,Toledo,96.0,Mar4
2022,Bradley,65.0,South Dakota State,81.0,Nov9
2022,Bradley,64.0,Howard,76.0,Nov13
2022,Bradley,92.0,Missouri S&T,66.0,Nov16
2022,Bradley,60.0,Colorado State,66.0,Nov19
2022,Bradley,62.0,Brown,65.0,Nov20
2022,Bradley,70.0,Duquesne,78.0,Nov22
2022,Bradley,71.0,Maine,39.0,Nov27
2022,Bradley,71.0,Northern Iowa,69.0,Dec1
2022,Bradley,80.0,Southern Illinois-Edwardsville,55.0,Dec4
2022,Bradley,65.0,Toledo,67.0,Dec7
2022,Bradley,77.0,Saint Joseph's,73.0,Dec18
2022,Bradley,87.0,Sam Houston State,61.0,Dec21
2022,Bradley,73.0,UTEP,66.0,Dec22
2022,Bradley,71.0,Indiana State,76.0,Jan2
2022,Bradley,69.0,Missouri State,71.0,Jan5
2022,Bradley,71.0,Loyola (IL),78.0,Jan8
2022,Bradley,79.0,Evansville,47.0,Jan12
2022,Bradley,65.0,Illinois State,74.0,Jan16
2022,Bradley,83.0,Drake,71.0,Jan19
2022,Bradley,70.0,Southern Illinois,62.0,Jan22
2022,Bradley,71.0,Valparaiso,56.0,Jan26
2022,Bradley,67.0,Indiana State,52.0,Jan30
2022,Bradley,65.0,Northern Iowa,78.0,Feb2
2022,Bradley,76.0,Evansville,41.0,Feb5
2022,Bradley,68.0,Loyola (IL),61.0,Feb9
2022,Bradley,68.0,Drake,59.0,Feb12
2022,Bradley,57.0,Southern Illinois,65.0,Feb15
2022,Bradley,72.0,Illinois State,64.0,Feb19
2022,Bradley,67.0,Missouri State,83.0,Feb23
2022,Bradley,79.0,Valparaiso,55.0,Feb26
2022,Bradley,50.0,Loyola (IL),66.0,Mar4
2022,Brigham Young,69.0,Cleveland State,59.0,Nov9
2022,Brigham Young,66.0,San Diego State,60.0,Nov12
2022,Brigham Young,81.0,Oregon,49.0,Nov16
2022,Brigham Young,97.0,Central Methodist,61.0,Nov20
2022,Brigham Young,81.0,Texas Southern,64.0,Nov24
2022,Brigham Young,75.0,Utah,64.0,Nov27
2022,Brigham Young,65.0,Utah Valley,72.0,Dec1
2022,Brigham Young,74.0,Missouri State,68.0,Dec4
2022,Brigham Young,82.0,Utah State,71.0,Dec8
2022,Brigham Young,71.0,Creighton,83.0,Dec11
2022,Brigham Young,89.0,Weber State,71.0,Dec18
2022,Brigham Young,54.0,South Florida,39.0,Dec22
2022,Brigham Young,67.0,Vanderbilt,69.0,Dec23
2022,Brigham Young,80.0,Liberty,75.0,Dec25
2022,Brigham Young,65.0,Westminster (UT),53.0,Dec29
2022,Brigham Young,73.0,Pacific,51.0,Jan6
2022,Brigham Young,52.0,Saint Mary's (CA),43.0,Jan8
2022,Brigham Young,84.0,Gonzaga,110.0,Jan13
2022,Brigham Young,71.0,San Francisco,69.0,Jan15
2022,Brigham Young,79.0,San Diego,71.0,Jan20
2022,Brigham Young,78.0,Portland,65.0,Jan22
2022,Brigham Young,76.0,Santa Clara,77.0,Jan27
2022,Brigham Young,73.0,Pacific,76.0,Jan29
2022,Brigham Young,59.0,San Francisco,73.0,Feb3
2022,Brigham Young,57.0,Gonzaga,90.0,Feb5
2022,Brigham Young,83.0,Loyola Marymount,82.0,Feb10
2022,Brigham Young,91.0,Pepperdine,85.0,Feb12
2022,Brigham Young,64.0,Saint Mary's (CA),69.0,Feb19
2022,Brigham Young,79.0,Loyola Marymount,59.0,Feb24
2022,Brigham Young,75.0,Pepperdine,59.0,Feb26
2022,Brigham Young,85.0,Loyola Marymount,60.0,Mar4
2022,Brigham Young,63.0,San Francisco,75.0,Mar5
2022,Brigham Young,93.0,Long Beach State,72.0,Mar16
2022,Brigham Young,90.0,Northern Iowa,71.0,Mar19
2022,Brigham Young,58.0,Washington State,77.0,Mar23
2022,Brown,89.0,Salve Regina,59.0,Nov9
2022,Brown,87.0,North Carolina,94.0,Nov12
2022,Brown,75.0,Central Connecticut State,57.0,Nov14
2022,Brown,98.0,Johnson & Wales (RI),47.0,Nov16
2022,Brown,57.0,Creighton,78.0,Nov19
2022,Brown,52.0,Colorado,54.0,Nov22
2022,Brown,59.0,Bryant,65.0,Nov26
2022,Brown,72.0,Quinnipiac,61.0,Nov28
2022,Brown,73.0,Massachusetts-Lowell,63.0,Dec1
2022,Brown,79.0,Sacred Heart,66.0,Dec5
2022,Brown,76.0,Merrimack,56.0,Dec7
2022,Brown,65.0,Vermont,70.0,Dec10
2022,Brown,62.0,Syracuse,93.0,Dec27
2022,Brown,67.0,Maryland,81.0,Dec30
2022,Brown,73.0,Pennsylvania,77.0,Jan2
2022,Brown,84.0,Harvard,73.0,Jan7
2022,Brown,46.0,Dartmouth,58.0,Jan8
2022,Brown,74.0,Princeton,76.0,Jan15
2022,Brown,63.0,Yale,66.0,Jan17
2022,Brown,93.0,Columbia,74.0,Jan22
2022,Brown,72.0,Cornell,74.0,Jan30
2022,Brown,50.0,Harvard,65.0,Feb4
2022,Brown,62.0,Dartmouth,60.0,Feb5
2022,Brown,81.0,Cornell,80.0,Feb12
2022,Brown,50.0,Princeton,69.0,Feb18
2022,Brown,88.0,Pennsylvania,89.0,Feb19
2022,Brown,81.0,Columbia,74.0,Feb26
2022,Brown,65.0,Yale,74.0,Mar5
2022,Bryant,122.0,Fisher College,54.0,Nov9
2022,Bryant,64.0,Rhode Island,83.0,Nov12
2022,Bryant,70.0,Clemson,93.0,Nov15
2022,Bryant,78.0,Holy Cross,62.0,Nov21
2022,Bryant,61.0,Dartmouth,63.0,Nov28
2022,Bryant,44.0,Houston,111.0,Dec3
2022,Bryant,58.0,Cincinnati,73.0,Dec5
2022,Bryant,76.0,New Hampshire,59.0,Dec8
2022,Bryant,78.0,Stony Brook,86.0,Dec11
2022,Bryant,80.0,Central Connecticut State,76.0,Dec29
2022,Bryant,85.0,Sacred Heart,82.0,Dec31
2022,Bryant,81.0,Wagner,84.0,Jan6
2022,Bryant,73.0,Mount St. Mary's,66.0,Jan15
2022,Bryant,82.0,Saint Francis (PA),52.0,Jan17
2022,Bryant,79.0,Merrimack,63.0,Jan21
2022,Bryant,85.0,St. Francis (NY),68.0,Jan23
2022,Bryant,76.0,Merrimack,67.0,Jan27
2022,Bryant,88.0,Long Island University,81.0,Jan30
2022,Bryant,89.0,Saint Francis (PA),82.0,Feb3
2022,Bryant,62.0,Mount St. Mary's,61.0,Feb5
2022,Bryant,99.0,Sacred Heart,86.0,Feb10
2022,Bryant,88.0,Long Island University,99.0,Feb12
2022,Bryant,75.0,Central Connecticut State,61.0,Feb17
2022,Bryant,105.0,Fairleigh Dickinson,93.0,Feb19
2022,Bryant,86.0,St. Francis (NY),69.0,Feb24
2022,Bryant,78.0,Wagner,70.0,Feb26
2022,Bryant,73.0,Central Connecticut State,59.0,Mar2
2022,Bryant,70.0,Mount St. Mary's,69.0,Mar5
2022,Bryant,70.0,Wagner,43.0,Mar8
2022,Bryant,82.0,Wright State,93.0,Mar16
2022,Bucknell,70.0,NC State,88.0,Nov9
2022,Bucknell,68.0,Pennsylvania,73.0,Nov14
2022,Bucknell,81.0,Rider,74.0,Nov17
