year_string,team_1_name,team_1_score,team_2_name,team_2_score,date_string
2018,Eastern Michigan,92,Spring Arbor,60,10-Nov
2018,Eastern Michigan,97,Michigan-Dearborn,73,12-Nov
2018,Eastern Michigan,76,Howard,66,18-Nov
2018,Eastern Michigan,67,Indiana,87,24-Nov
2018,Eastern Michigan,65,South Florida,47,26-Nov
2018,Eastern Michigan,81,North Florida,84,29-Nov
2018,Eastern Michigan,95,Oakland,89,6-Dec
2018,Eastern Michigan,80,Central State (OH),65,9-Dec
2018,Eastern Michigan,85,Long Beach State,80,16-Dec
2018,Eastern Michigan,81,Oakland,86,22-Dec
2018,Eastern Michigan,47,Syracuse,62,27-Dec
2018,Eastern Michigan,67,Rochester (MI),48,29-Dec
2018,Eastern Michigan,66,Northern Illinois,72,13-Jan
2018,Eastern Michigan,66,Ohio,72,20-Jan
2018,Eastern Michigan,58,Miami (OH),48,27-Jan
2018,Eastern Michigan,57,Western Michigan,71,30-Jan
2018,Eastern Michigan,71,Kent State,67,6-Feb
2018,Eastern Michigan,58,Miami (OH),57,13-Feb
2018,Eastern Michigan,85,Toledo,79,20-Feb
2018,Eastern Michigan,82,Northern Illinois,53,24-Feb
2018,Eastern Michigan,74,Western Michigan,58,27-Feb
2018,Eastern Michigan,71,Toledo,69,2-Mar
2018,Eastern Michigan,63,Toledo,64,9-Mar
2018,Eastern Washington,82,Walla Walla,61,10-Nov
2018,Eastern Washington,69,Washington,79,12-Nov
2018,Eastern Washington,67,Stanford,61,14-Nov
2018,Eastern Washington,76,Nevada-Las Vegas,91,17-Nov
2018,Eastern Washington,50,Georgia State,68,20-Nov
2018,Eastern Washington,69,Utah,85,24-Nov
2018,Eastern Washington,65,Seattle,84,3-Dec
2018,Eastern Washington,71,San Francisco,81,7-Dec
2018,Eastern Washington,73,South Dakota,75,10-Dec
2018,Eastern Washington,88,Wyoming,93,12-Dec
2018,Eastern Washington,94,Great Falls,66,20-Dec
2018,Eastern Washington,75,Northern Colorado,88,29-Dec
2018,Eastern Washington,77,North Dakota,64,31-Dec
2018,Eastern Washington,81,Portland State,74,4-Jan
2018,Eastern Washington,82,Sacramento State,67,6-Jan
2018,Eastern Washington,51,Idaho,58,12-Jan
2018,Eastern Washington,81,Northern Arizona,76,18-Jan
2018,Eastern Washington,62,Southern Utah,66,20-Jan
2018,Eastern Washington,95,North Dakota,71,25-Jan
2018,Eastern Washington,67,Northern Colorado,65,27-Jan
2018,Eastern Washington,74,Sacramento State,54,1-Feb
2018,Eastern Washington,81,Portland State,94,3-Feb
2018,Eastern Washington,64,Idaho,66,9-Feb
2018,Eastern Washington,74,Montana,65,15-Feb
2018,Eastern Washington,84,Montana State,79,17-Feb
2018,Eastern Washington,75,Weber State,70,22-Feb
2018,Eastern Washington,74,Idaho State,69,24-Feb
2018,Eastern Washington,74,Southern Utah,51,1-Mar
2018,Eastern Washington,85,Northern Arizona,68,3-Mar
2018,Eastern Washington,78,Portland State,72,8-Mar
2018,Eastern Washington,82,Southern Utah,70,9-Mar
2018,Elon,96,Peace,53,11-Nov
2018,Elon,67,Furman,76,14-Nov
2018,Elon,95,Florida International,87,17-Nov
2018,Elon,84,Concordia-St. Paul,62,18-Nov
2018,Elon,71,Milwaukee,72,19-Nov
2018,Elon,77,Radford,74,22-Nov
2018,Elon,79,South Florida,78,30-Nov
2018,Elon,71,Saint Peter's,65,2-Dec
2018,Elon,44,North Carolina-Greensboro,75,7-Dec
2018,Elon,73,Indiana State,68,22-Dec
2018,Elon,75,Towson,72,2-Jan
2018,Elon,60,Northeastern,72,5-Jan
2018,Elon,89,Hofstra,76,7-Jan
2018,Elon,78,North Carolina-Wilmington,80,11-Jan
2018,Elon,74,James Madison,85,18-Jan
2018,Elon,73,William & Mary,80,20-Jan
2018,Elon,83,Towson,76,27-Jan
2018,Elon,92,William & Mary,99,1-Feb
2018,Elon,48,Hofstra,67,8-Feb
2018,Elon,63,North Carolina-Wilmington,87,15-Feb
2018,Elon,59,Northeastern,81,24-Feb
2018,Elon,84,James Madison,90,26-Feb
2018,Evansville,68,North Carolina Central,55,13-Nov
2018,Evansville,66,Southeast Missouri State,50,16-Nov
2018,Evansville,59,Fresno State,57,21-Nov
2018,Evansville,61,Louisiana Tech,63,22-Nov
2018,Evansville,59,New Mexico,78,29-Nov
2018,Evansville,98,Oakland City,56,2-Dec
2018,Evansville,79,Midway,52,17-Dec
2018,Evansville,66,Illinois State,72,23-Dec
2018,Evansville,59,Loyola (IL),66,30-Dec
2018,Evansville,63,Southern Illinois,65,3-Jan
2018,Evansville,64,Missouri State,55,10-Jan
2018,Evansville,66,Indiana State,71,17-Jan
2018,Evansville,75,Valparaiso,65,24-Jan
2018,Evansville,57,Northern Iowa,49,31-Jan
2018,Evansville,71,Illinois State,75,3-Feb
2018,Evansville,63,Valparaiso,59,7-Feb
2018,Evansville,55,Missouri State,72,10-Feb
2018,Evansville,41,Northern Iowa,47,13-Feb
2018,Evansville,66,Loyola (IL),76,18-Feb
2018,Evansville,53,Indiana State,58,21-Feb
2018,Evansville,75,Southern Illinois,44,24-Feb
2018,Evansville,50,Northern Iowa,60,1-Mar
2018,Fairfield,80,Pennsylvania,72,11-Nov
2018,Fairfield,64,Loyola (MD),52,14-Nov
2018,Fairfield,64,Purdue,106,18-Nov
2018,Fairfield,84,Jacksonville,92,24-Nov
2018,Fairfield,75,Gardner-Webb,64,25-Nov
2018,Fairfield,56,Wright State,57,26-Nov
2018,Fairfield,76,Wagner,78,1-Dec
2018,Fairfield,66,Houston,88,6-Dec
2018,Fairfield,76,Long Island University,72,10-Dec
2018,Fairfield,77,Old Dominion,82,17-Dec
2018,Fairfield,78,New Hampshire,68,22-Dec
2018,Fairfield,70,Saint Peter's,61,28-Dec
2018,Fairfield,58,Manhattan,61,30-Dec
2018,Fairfield,77,Rider,96,5-Jan
2018,Fairfield,65,Iona,84,7-Jan
2018,Fairfield,53,Manhattan,59,11-Jan
2018,Fairfield,89,Marist,95,13-Jan
2018,Fairfield,104,Niagara,85,20-Jan
2018,Fairfield,88,Rider,90,23-Jan
2018,Fairfield,70,Quinnipiac,75,27-Jan
2018,Fairfield,103,Iona,100,29-Jan
2018,Fairfield,79,Monmouth,78,2-Feb
2018,Fairfield,78,Siena,65,5-Feb
2018,Fairfield,83,Niagara,95,10-Feb
2018,Fairfield,83,Marist,79,15-Feb
2018,Fairfield,102,Quinnipiac,98,17-Feb
2018,Fairfield,70,Siena,69,21-Feb
2018,Fairfield,69,Monmouth,66,24-Feb
2018,Fairfield,71,Marist,57,1-Mar
2018,Fairfield,90,Niagara,77,3-Mar
2018,Fairfield,74,Quinnipiac,64,4-Mar
2018,Fairfield,71,Iona,83,5-Mar
2018,Fairleigh Dickinson,68,Seton Hall,90,10-Nov
2018,Fairleigh Dickinson,57,Penn State,81,12-Nov
2018,Fairleigh Dickinson,111,Fairleigh Dickinson-Florham,49,15-Nov
2018,Fairleigh Dickinson,94,Kean,55,18-Nov
2018,Fairleigh Dickinson,87,Holy Cross,76,22-Nov
2018,Fairleigh Dickinson,76,Princeton,83,26-Nov
2018,Fairleigh Dickinson,53,Saint Peter's,77,29-Nov
2018,Fairleigh Dickinson,75,Iona,82,2-Dec
2018,Fairleigh Dickinson,54,Rutgers,92,9-Dec
2018,Fairleigh Dickinson,68,NJIT,71,16-Dec
2018,Fairleigh Dickinson,50,Maryland,75,21-Dec
2018,Fairleigh Dickinson,82,Long Island University,71,29-Dec
2018,Fairleigh Dickinson,65,Sacred Heart,66,31-Dec
2018,Fairleigh Dickinson,65,Wagner,73,6-Jan
2018,Fairleigh Dickinson,85,Long Island University,90,11-Jan
2018,Fairleigh Dickinson,75,Robert Morris,81,13-Jan
2018,Fairleigh Dickinson,73,Mount St. Mary's,72,20-Jan
2018,Fairleigh Dickinson,70,St. Francis (NY),76,25-Jan
2018,Fairleigh Dickinson,60,Saint Francis (PA),74,1-Feb
2018,Fairleigh Dickinson,73,Robert Morris,67,3-Feb
2018,Fairleigh Dickinson,77,Sacred Heart,67,8-Feb
2018,Fairleigh Dickinson,76,Wagner,69,11-Feb
2018,Fairleigh Dickinson,80,Mount St. Mary's,79,15-Feb
2018,Fairleigh Dickinson,74,St. Francis (NY),87,17-Feb
2018,Fairleigh Dickinson,82,Saint Francis (PA),90,22-Feb
2018,Fairleigh Dickinson,84,Saint Francis (PA),75,28-Feb
2018,Fairleigh Dickinson,77,Long Island University,78,3-Mar
2018,Florida A&M,51,Grand Canyon,67,10-Nov
2018,Florida A&M,66,Nevada-Las Vegas,108,11-Nov
2018,Florida A&M,59,Miami (FL),90,16-Nov
2018,Florida A&M,48,Mississippi State,79,18-Nov
2018,Florida A&M,77,Albany State (GA),59,20-Nov
2018,Florida A&M,66,North Dakota State,80,22-Nov
2018,Florida A&M,50,Green Bay,57,24-Nov
2018,Florida A&M,63,Stephen F. Austin,79,26-Nov
2018,Florida A&M,58,Texas,82,29-Nov
2018,Florida A&M,59,Murray State,80,2-Dec
2018,Florida A&M,64,Mercer,82,9-Dec
2018,Florida A&M,89,North Florida,101,11-Dec
2018,Florida A&M,50,Southern,68,14-Dec
2018,Florida A&M,54,Georgia Tech,79,17-Dec
2018,Florida A&M,69,Fordham,79,21-Dec
2018,Florida A&M,84,Howard,76,3-Jan
2018,Florida A&M,68,Morgan State,87,6-Jan
2018,Florida A&M,75,Hampton,71,27-Jan
2018,Florida A&M,71,Norfolk State,80,29-Jan
2018,Florida A&M,100,Savannah State,107,31-Jan
2018,Florida A&M,80,Howard,83,3-Feb
2018,Florida A&M,61,Maryland-Eastern Shore,62,5-Feb
2018,Florida A&M,65,North Carolina Central,56,10-Feb
2018,Florida A&M,48,Morgan State,74,12-Feb
2018,Florida A&M,83,North Carolina A&T,77,24-Feb
2018,Florida A&M,76,South Carolina State,74,26-Feb
2018,Florida A&M,88,Howard,78,6-Mar
2018,Florida A&M,71,Hampton,75,7-Mar
2018,Florida Atlantic,59,South Florida,60,10-Nov
2018,Florida Atlantic,91,Edward Waters,59,16-Nov
2018,Florida Atlantic,52,Towson,76,20-Nov
2018,Florida Atlantic,77,Northern Illinois,67,21-Nov
2018,Florida Atlantic,60,Missouri State,71,22-Nov
2018,Florida Atlantic,91,Ave Maria,54,28-Nov
2018,Florida Atlantic,92,Florida Gulf Coast,88,5-Dec
2018,Florida Atlantic,106,Webber,46,10-Dec
2018,Florida Atlantic,54,Texas Tech,90,19-Dec
2018,Florida Atlantic,60,Minnesota,95,23-Dec
2018,Florida Atlantic,57,Florida International,58,30-Dec
2018,Florida Atlantic,57,Middle Tennessee,61,6-Jan
2018,Florida Atlantic,73,Texas-El Paso,66,11-Jan
2018,Florida Atlantic,73,Texas-San Antonio,69,13-Jan
2018,Florida Atlantic,62,Old Dominion,73,20-Jan
2018,Florida Atlantic,53,North Texas,59,25-Jan
2018,Florida Atlantic,63,Rice,62,27-Jan
2018,Florida Atlantic,62,Louisiana Tech,67,1-Feb
2018,Florida Atlantic,66,Southern Mississippi,77,3-Feb
2018,Florida Atlantic,63,Western Kentucky,75,8-Feb
2018,Florida Atlantic,68,Marshall,79,10-Feb
2018,Florida Atlantic,77,Florida International,72,17-Feb
2018,Florida Atlantic,76,Rice,79,22-Feb
2018,Florida Atlantic,74,North Texas,54,24-Feb
2018,Florida Atlantic,64,Old Dominion,69,1-Mar
2018,Florida Gulf Coast,98,Illinois State,87,11-Nov
2018,Florida Gulf Coast,86,Siena,53,13-Nov
2018,Florida Gulf Coast,72,Middle Tennessee,85,21-Nov
2018,Florida Gulf Coast,70,Navy,54,25-Nov
2018,Florida Gulf Coast,75,St. Francis (NY),51,26-Nov
2018,Florida Gulf Coast,115,Webber,61,29-Nov
2018,Florida Gulf Coast,76,Middle Tennessee,81,2-Dec
2018,Florida Gulf Coast,85,Texas-Arlington,78,9-Dec
2018,Florida Gulf Coast,64,Oral Roberts,83,16-Dec
2018,Florida Gulf Coast,88,Florida International,91,19-Dec
2018,Florida Gulf Coast,65,Wichita State,75,22-Dec
2018,Florida Gulf Coast,60,Rhode Island,80,27-Dec
2018,Florida Gulf Coast,76,Florida Memorial,42,29-Dec
2018,Florida Gulf Coast,62,Florida Tech,54,31-Dec
2018,Florida Gulf Coast,90,Stetson,52,6-Jan
2018,Florida Gulf Coast,75,South Carolina Upstate,58,11-Jan
2018,Florida Gulf Coast,68,NJIT,54,13-Jan
2018,Florida Gulf Coast,88,Lipscomb,83,18-Jan
2018,Florida Gulf Coast,66,Kennesaw State,49,20-Jan
2018,Florida Gulf Coast,96,North Florida,87,24-Jan
2018,Florida Gulf Coast,68,Jacksonville,62,27-Jan
2018,Florida Gulf Coast,103,North Florida,70,29-Jan
2018,Florida Gulf Coast,80,Jacksonville,55,3-Feb
2018,Florida Gulf Coast,75,NJIT,70,8-Feb
2018,Florida Gulf Coast,88,South Carolina Upstate,71,10-Feb
2018,Florida Gulf Coast,93,Kennesaw State,97,15-Feb
2018,Florida Gulf Coast,87,Lipscomb,90,17-Feb
2018,Florida Gulf Coast,76,Stetson,60,22-Feb
2018,Florida Gulf Coast,96,South Carolina Upstate,76,26-Feb
2018,Florida Gulf Coast,95,North Florida,72,1-Mar
2018,Florida Gulf Coast,96,Lipscomb,108,4-Mar
2018,Florida International,70,Florida Memorial,47,10-Nov
2018,Florida International,64,Stetson,70,12-Nov
2018,Florida International,51,Milwaukee,66,18-Nov
2018,Florida International,77,Concordia-St. Paul,67,19-Nov
2018,Florida International,61,South Carolina,78,27-Nov
2018,Florida International,79,Florida National University,61,29-Nov
2018,Florida International,87,South Alabama,58,2-Dec
2018,Florida International,65,South Florida,53,11-Dec
2018,Florida International,85,North Florida,87,13-Dec
2018,Florida International,67,James Madison,76,16-Dec
2018,Florida International,72,Hartford,79,22-Dec
2018,Florida International,66,Middle Tennessee,71,4-Jan
2018,Florida International,79,Texas-San Antonio,76,11-Jan
2018,Florida International,68,Texas-El Paso,72,13-Jan
2018,Florida International,54,Old Dominion,64,18-Jan
2018,Florida International,64,Rice,73,25-Jan
2018,Florida International,67,North Texas,69,27-Jan
2018,Florida International,76,Southern Mississippi,70,1-Feb
2018,Florida International,71,Louisiana Tech,68,3-Feb
2018,Florida International,66,Marshall,76,8-Feb
2018,Florida International,76,Western Kentucky,83,10-Feb
2018,Florida International,69,North Texas,68,22-Feb
2018,Florida International,67,Rice,64,24-Feb
2018,Florida International,53,Old Dominion,79,3-Mar
2018,Florida International,68,Southern Mississippi,69,7-Mar
2018,Florida State,87,George Washington,67,14-Nov
2018,Florida State,67,Fordham,43,17-Nov
2018,Florida State,98,Kennesaw State,79,22-Nov
2018,Florida State,78,Rutgers,73,28-Nov
2018,Florida State,83,Florida,66,4-Dec
2018,Florida State,96,Loyola (MD),71,6-Dec
2018,Florida State,72,Tulane,53,10-Dec
2018,Florida State,70,Oklahoma State,71,16-Dec
2018,Florida State,98,Southern Mississippi,45,21-Dec
2018,Florida State,81,North Carolina,80,3-Jan
2018,Florida State,74,Miami (FL),80,7-Jan
2018,Florida State,69,Louisville,73,10-Jan
2018,Florida State,101,Syracuse,90,13-Jan
2018,Florida State,91,Virginia Tech,82,20-Jan
2018,Florida State,88,Georgia Tech,77,24-Jan
2018,Florida State,103,Miami (FL),94,27-Jan
2018,Florida State,72,Wake Forest,76,31-Jan
2018,Florida State,80,Louisville,76,3-Feb
2018,Florida State,55,Virginia,59,7-Feb
2018,Florida State,69,Notre Dame,84,10-Feb
2018,Florida State,88,Pittsburgh,75,18-Feb
2018,Florida State,72,North Carolina State,92,25-Feb
2018,Florida State,74,Louisville,82,7-Mar
2018,Florida,116,Gardner-Webb,74,13-Nov
2018,Florida,108,North Florida,68,16-Nov
2018,Florida,70,New Hampshire,63,19-Nov
2018,Florida,108,Stanford,87,23-Nov
2018,Florida,111,Gonzaga,105,24-Nov
2018,Florida,59,Loyola (IL),65,6-Dec
2018,Florida,72,James Madison,63,20-Dec
2018,Florida,75,Incarnate Word,60,22-Dec
2018,Florida,81,Vanderbilt,74,30-Dec
2018,Florida,83,Texas A&M,66,2-Jan
2018,Florida,77,Missouri,75,6-Jan
2018,Florida,71,Mississippi State,54,10-Jan
2018,Florida,72,Mississippi,78,13-Jan
2018,Florida,66,Kentucky,64,20-Jan
2018,Florida,72,South Carolina,77,24-Jan
2018,Florida,60,Georgia,72,30-Jan
2018,Florida,73,Louisiana State,64,7-Feb
2018,Florida,65,South Carolina,41,10-Feb
2018,Florida,69,Georgia,72,14-Feb
2018,Florida,68,Vanderbilt,71,17-Feb
2018,Florida,57,Tennessee,62,21-Feb
2018,Florida,80,Kentucky,67,3-Mar
2018,Fordham,54,Miami (OH),55,10-Nov
2018,Fordham,81,Long Island University,68,13-Nov
2018,Fordham,55,Tulane,63,19-Nov
2018,Fordham,70,Manhattan,57,26-Nov
2018,Fordham,67,Maine,66,2-Dec
2018,Fordham,45,Harvard,47,6-Dec
2018,Fordham,76,St. Francis (NY),68,9-Dec
2018,Fordham,63,Rutgers,75,12-Dec
2018,Fordham,69,West Virginia,86,23-Dec
2018,Fordham,63,Virginia Commonwealth,76,30-Dec
2018,Fordham,69,Richmond,65,3-Jan
2018,Fordham,61,St. Bonaventure,77,10-Jan
2018,Fordham,67,La Salle,75,17-Jan
2018,Fordham,46,Saint Joseph's,68,20-Jan
2018,Fordham,58,Rhode Island,78,24-Jan
2018,Fordham,82,Massachusetts,69,27-Jan
2018,Fordham,50,Saint Louis,73,3-Feb
2018,Fordham,67,George Mason,66,7-Feb
2018,Fordham,55,Saint Joseph's,71,14-Feb
2018,Fordham,60,La Salle,73,24-Feb
2018,Fordham,56,George Washington,72,28-Feb
2018,Fordham,58,Virginia Commonwealth,83,3-Mar
2018,Fordham,72,George Washington,78,7-Mar
2018,Fresno State,96,UC-Santa Cruz,65,10-Nov
2018,Fresno State,79,George Mason,73,22-Nov
2018,Fresno State,80,Montana State,67,26-Nov
2018,Fresno State,83,Weber State,71,30-Nov
2018,Fresno State,106,Long Beach State,70,2-Dec
2018,Fresno State,61,Oregon,68,16-Dec
2018,Fresno State,93,Cal State Monterey Bay,56,18-Dec
2018,Fresno State,65,Nevada,80,27-Dec
2018,Fresno State,79,Utah State,81,3-Jan
2018,Fresno State,89,New Mexico,80,13-Jan
2018,Fresno State,77,San Diego State,73,17-Jan
2018,Fresno State,69,Nevada-Las Vegas,63,23-Jan
2018,Fresno State,62,Utah State,65,27-Jan
2018,Fresno State,92,Nevada,102,31-Jan
2018,Fresno State,80,Wyoming,62,3-Feb
2018,Fresno State,79,San Diego State,61,6-Feb
2018,Fresno State,77,San Jose State,57,14-Feb
2018,Fresno State,77,Nevada-Las Vegas,64,21-Feb
2018,Fresno State,68,Wyoming,78,24-Feb
2018,Fresno State,86,New Mexico,95,3-Mar
2018,Fresno State,52,San Diego State,64,8-Mar
2018,Furman,101,Bob Jones University,48,10-Nov
2018,Furman,78,New Hampshire,64,24-Nov
2018,Furman,78,Northeastern,67,25-Nov
2018,Furman,74,Winthrop,93,29-Nov
2018,Furman,64,Tennessee Tech,50,2-Dec
2018,Furman,83,North Carolina-Asheville,72,5-Dec
2018,Furman,101,South Carolina State,72,9-Dec
2018,Furman,103,Montreat,47,14-Dec
2018,Furman,90,North Carolina-Wilmington,84,17-Dec
2018,Furman,61,Tennessee,66,20-Dec
2018,Furman,87,Virginia Military Institute,57,30-Dec
2018,Furman,74,Mercer,71,6-Jan
2018,Furman,70,Wofford,79,13-Jan
2018,Furman,78,Samford,67,20-Jan
2018,Furman,61,North Carolina-Greensboro,71,24-Jan
2018,Furman,100,Western Carolina,66,27-Jan
2018,Furman,85,Mercer,73,1-Feb
2018,Furman,67,North Carolina-Greensboro,80,7-Feb
2018,Furman,76,Wofford,52,10-Feb
2018,Furman,94,Samford,79,17-Feb
2018,Furman,76,Virginia Military Institute,54,20-Feb
2018,Furman,78,Western Carolina,55,23-Feb
2018,Furman,97,Western Carolina,73,3-Mar
2018,Gardner-Webb,45,Miami (FL),77,10-Nov
2018,Gardner-Webb,119,Warren Wilson,81,18-Nov
2018,Gardner-Webb,93,Brevard,70,21-Nov
2018,Gardner-Webb,47,Wright State,67,24-Nov
2018,Gardner-Webb,99,Jacksonville,106,26-Nov
2018,Gardner-Webb,87,South Carolina Upstate,66,2-Dec
2018,Gardner-Webb,60,Maryland,82,9-Dec
2018,Gardner-Webb,80,Hampton,79,17-Dec
2018,Gardner-Webb,102,Toccoa Falls,41,20-Dec
2018,Gardner-Webb,58,Liberty,55,30-Dec
2018,Gardner-Webb,73,Longwood,79,6-Jan
2018,Gardner-Webb,62,High Point,45,9-Jan
2018,Gardner-Webb,59,Radford,54,12-Jan
2018,Gardner-Webb,67,Winthrop,90,15-Jan
2018,Gardner-Webb,61,Presbyterian,53,18-Jan
2018,Gardner-Webb,60,North Carolina-Asheville,65,24-Jan
2018,Gardner-Webb,60,Longwood,57,27-Jan
2018,Gardner-Webb,66,Radford,70,1-Feb
2018,Gardner-Webb,65,Liberty,77,10-Feb
2018,Gardner-Webb,71,Winthrop,90,15-Feb
2018,Gardner-Webb,65,High Point,66,18-Feb
2018,Gardner-Webb,78,Presbyterian,63,22-Feb
2018,Gardner-Webb,72,North Carolina-Asheville,61,24-Feb
2018,Gardner-Webb,68,Winthrop,72,1-Mar
2018,George Mason,67,Lafayette,65,10-Nov
2018,George Mason,61,Louisville,72,12-Nov
2018,George Mason,64,Louisiana Tech,77,21-Nov
2018,George Mason,76,James Madison,72,29-Nov
2018,George Mason,70,William & Mary,77,6-Dec
2018,George Mason,77,North Carolina Central,65,9-Dec
2018,George Mason,51,Georgia Southern,74,12-Dec
2018,George Mason,54,Penn State,72,17-Dec
2018,George Mason,86,Morgan State,79,22-Dec
2018,George Mason,64,Rhode Island,83,30-Dec
2018,George Mason,80,Massachusetts,72,3-Jan
2018,George Mason,81,Saint Joseph's,79,10-Jan
2018,George Mason,86,Saint Louis,81,13-Jan
2018,George Mason,68,George Washington,80,17-Jan
2018,George Mason,76,Virginia Commonwealth,84,27-Jan
2018,George Mason,69,St. Bonaventure,85,31-Jan
2018,George Mason,79,Richmond,75,3-Feb
2018,George Mason,72,George Washington,65,10-Feb
2018,George Mason,62,La Salle,69,17-Feb
2018,George Mason,79,Saint Joseph's,76,21-Feb
2018,George Mason,78,Massachusetts,76,24-Feb
2018,George Mason,81,Virginia Commonwealth,80,28-Feb
2018,George Mason,79,Richmond,93,3-Mar
2018,George Mason,80,Massachusetts,75,8-Mar
2018,George Mason,49,Saint Joseph's,68,9-Mar
2018,George Washington,84,Howard,75,10-Nov
2018,George Washington,65,Hampton,57,18-Nov
2018,George Washington,65,Rider,67,20-Nov
2018,George Washington,64,Xavier,83,23-Nov
2018,George Washington,59,Kansas State,67,24-Nov
2018,George Washington,73,Morgan State,66,29-Nov
2018,George Washington,71,Temple,67,3-Dec
2018,George Washington,71,Princeton,60,6-Dec
2018,George Washington,54,Penn State,74,9-Dec
2018,George Washington,50,Miami (FL),59,16-Dec
2018,George Washington,68,New Hampshire,64,20-Dec
2018,George Washington,58,Harvard,48,23-Dec
2018,George Washington,70,Saint Joseph's,64,30-Dec
2018,George Washington,60,Rhode Island,81,6-Jan
2018,George Washington,68,Richmond,78,13-Jan
2018,George Washington,63,Virginia Commonwealth,87,20-Jan
2018,George Washington,52,St. Bonaventure,70,28-Jan
2018,George Washington,80,La Salle,69,7-Feb
2018,George Washington,83,Massachusetts,72,14-Feb
2018,George Washington,80,Virginia Commonwealth,56,17-Feb
2018,George Washington,103,Richmond,77,21-Feb
2018,George Washington,53,Saint Louis,62,24-Feb
2018,George Washington,63,Saint Louis,70,8-Mar
2018,Georgetown,73,Jacksonville,57,12-Nov
2018,Georgetown,102,Mount St. Mary's,68,15-Nov
2018,Georgetown,83,Maryland-Eastern Shore,57,18-Nov
2018,Georgetown,82,Richmond,76,25-Nov
2018,Georgetown,76,Maine,55,28-Nov
2018,Georgetown,81,Howard,67,7-Dec
2018,Georgetown,83,North Carolina A&T,74,9-Dec
2018,Georgetown,79,Syracuse,86,16-Dec
2018,Georgetown,75,North Texas,63,20-Dec
2018,Georgetown,65,Marquette,74,30-Dec
2018,Georgetown,69,St. John's (NY),66,9-Jan
2018,Georgetown,61,Seton Hall,74,13-Jan
2018,Georgetown,56,Villanova,88,17-Jan
2018,Georgetown,93,St. John's (NY),89,20-Jan
2018,Georgetown,91,Xavier,96,3-Feb
2018,Georgetown,69,Providence,73,6-Feb
2018,Georgetown,83,Seton Hall,80,10-Feb
2018,Georgetown,77,Xavier,89,21-Feb
2018,Georgetown,69,Providence,74,24-Feb
2018,Georgetown,86,Marquette,90,26-Feb
2018,Georgetown,73,Villanova,97,3-Mar
2018,Georgetown,77,St. John's (NY),88,7-Mar
2018,Georgia Southern,85,Wake Forest,83,10-Nov
2018,Georgia Southern,120,Bluefield State,52,16-Nov
2018,Georgia Southern,74,Missouri State,73,20-Nov
2018,Georgia Southern,78,Missouri-Kansas City,75,21-Nov
2018,Georgia Southern,67,Towson,70,22-Nov
2018,Georgia Southern,97,Tennessee Wesleyan,61,2-Dec
2018,Georgia Southern,102,Savannah State,91,9-Dec
2018,Georgia Southern,78,Kennesaw State,69,19-Dec
2018,Georgia Southern,86,Troy,80,29-Dec
2018,Georgia Southern,67,South Alabama,69,31-Dec
2018,Georgia Southern,66,Georgia State,83,20-Jan
2018,Georgia Southern,61,Texas State,62,25-Jan
2018,Georgia Southern,74,Texas-Arlington,59,27-Jan
2018,Georgia Southern,64,Louisiana-Monroe,66,8-Feb
2018,Georgia Southern,91,Louisiana,102,10-Feb
2018,Georgia Southern,85,Georgia State,80,16-Feb
2018,Georgia Southern,63,Texas-Arlington,83,22-Feb
2018,Georgia Southern,81,Texas State,77,24-Feb
2018,Georgia Southern,81,South Alabama,74,1-Mar
2018,Georgia Southern,89,Troy,83,3-Mar
2018,Georgia Southern,63,Louisiana-Monroe,55,9-Mar
2018,Georgia State,90,Carver Bible,50,10-Nov
2018,Georgia State,75,Rice,54,14-Nov
2018,Georgia State,72,Mississippi,77,17-Nov
2018,Georgia State,56,Prairie View,71,22-Nov
2018,Georgia State,70,Tulane,59,26-Nov
2018,Georgia State,74,Liberty,77,4-Dec
2018,Georgia State,71,Montana,68,9-Dec
2018,Georgia State,90,Point University,70,12-Dec
2018,Georgia State,71,Massachusetts,63,20-Dec
2018,Georgia State,64,South Alabama,86,29-Dec
